Symbol,Signal Date,Entry Date,Entry Price,Exit Date,Exit Price,Exit Reason,Return %,Equity at Entry,Shares,PnL,Return on position %
TAKE.NS,2024-11-11,2024-11-12,18.04,2024-12-04,17.49,RSI cross up,3.05,439027.4518999997,2433,1338.15,3.05
OAL.NS,2024-11-11,2024-11-12,527.1,2025-03-07,328.0,CE BUY,37.77,440365.6018999997,83,16525.3,37.77
CENTRUM.NS,2024-11-12,2024-11-13,32.1,2024-11-18,32.68,RSI cross up,-1.81,456890.9018999997,1423,-825.34,-1.81
TARACHAND.NS,2024-11-12,2024-11-13,78.58,2024-11-28,87.88,RSI cross up,-11.84,456065.5618999997,580,-5394.0,-11.84
PEARLPOLY.NS,2024-11-12,2024-11-13,35.8,2024-11-28,37.07,RSI cross up,-3.55,450671.5618999997,1258,-1597.66,-3.55
SKMEGGPROD.NS,2024-11-12,2024-11-13,122.5,2024-12-05,130.155,RSI cross up,-6.25,449073.90189999965,366,-2801.73,-6.25
NDLVENTURE.NS,2024-11-12,2024-11-13,110.0,2024-12-12,118.0,RSI cross up,-7.27,446272.17189999967,405,-3240.0,-7.27
CHALET.NS,2024-11-12,2024-11-13,851.2,2024-11-26,895.15,RSI cross up,-5.16,443032.17189999967,52,-2285.4,-5.16
MHLXMIRU.NS,2024-11-12,2024-11-13,150.01,2024-11-18,158.3,RSI cross up,-5.53,440746.77189999964,293,-2428.97,-5.53
ASHOKAMET.NS,2024-11-12,2024-11-13,23.66,2024-12-02,23.88,RSI cross up,-0.93,438317.8018999996,1852,-407.44,-0.93
NKIND.NS,2024-11-12,2024-11-13,47.08,2024-11-19,52.02,RSI cross up,-10.49,437910.3618999996,930,-4594.2,-10.49
WONDERLA.NS,2024-11-12,2024-11-13,840.5,2024-11-19,835.05,RSI cross up,0.65,433316.1618999996,51,277.95,0.65
GINNIFILA.NS,2024-11-13,2024-11-14,28.25,2024-11-18,28.31,RSI cross up,-0.21,433594.1118999996,1534,-92.04,-0.21
SMLT.NS,2024-11-13,2024-11-14,155.2,2024-11-28,159.0,RSI cross up,-2.45,433502.07189999963,279,-1060.2,-2.45
SECMARK.NS,2024-11-13,2024-11-14,101.99,2024-11-21,102.49,RSI cross up,-0.49,432441.8718999996,424,-212.0,-0.49
INGERRAND.NS,2024-11-13,2024-11-14,4100.0,2024-11-21,4160.0,RSI cross up,-1.46,432229.8718999996,10,-600.0,-1.46
SAKAR.NS,2024-11-13,2024-11-14,308.0,2024-12-02,304.4,RSI cross up,1.17,431629.8718999996,140,504.0,1.17
PYRAMID.NS,2024-11-13,2024-11-14,194.0,2024-11-28,218.9,RSI cross up,-12.84,432133.8718999996,222,-5527.8,-12.84
BRNL.NS,2024-11-13,2024-11-14,42.9,2024-11-28,44.74,RSI cross up,-4.29,426606.07189999963,994,-1828.96,-4.29
SALONA.NS,2024-11-13,2024-11-14,296.1,2024-11-19,297.0,RSI cross up,-0.3,424777.1118999996,143,-128.7,-0.3
NECCLTD.NS,2024-11-13,2024-11-14,32.85,2024-11-29,34.84,RSI cross up,-6.06,424648.4118999996,1292,-2571.08,-6.06
NAHARCAP.NS,2024-11-13,2024-11-14,309.0,2024-11-22,337.55,RSI cross up,-9.24,422077.3318999996,136,-3882.8,-9.24
APLAPOLLO.NS,2024-11-14,2024-11-18,1493.95,2024-11-27,1482.65,RSI cross up,0.76,418194.5318999996,27,305.1,0.76
XELPMOC.NS,2024-11-14,2024-11-18,128.0,2024-11-27,136.0,RSI cross up,-6.25,418499.6318999996,326,-2608.0,-6.25
SASTASUNDR.NS,2024-11-14,2024-11-18,312.95,2024-12-03,320.0,RSI cross up,-2.25,415891.6318999996,132,-930.6,-2.25
CAPITALSFB.NS,2024-11-14,2024-11-18,288.95,2024-11-21,292.0,RSI cross up,-1.06,414961.0318999996,143,-436.15,-1.06
MODTHREAD.NS,2024-11-14,2024-11-18,55.9,2024-11-27,55.86,RSI cross up,0.07,414524.8818999996,741,29.64,0.07
SABEVENTS.NS,2024-11-14,2024-11-18,13.64,2024-11-22,14.46,RSI cross up,-6.01,414554.5218999996,3039,-2491.98,-6.01
BHAGYANGR.NS,2024-11-14,2024-11-18,98.2,2024-11-19,99.8,RSI cross up,-1.63,412062.5418999996,419,-670.4,-1.63
TEGA.NS,2024-11-14,2024-11-18,1874.0,2025-02-06,1638.0,RSI cross up,12.59,411392.1418999996,21,4956.0,12.59
TARIL.NS,2024-11-14,2024-11-18,431.5,2024-11-19,462.0,RSI cross up,-7.07,416348.1418999996,96,-2928.0,-7.07
GANGESSECU.NS,2024-11-14,2024-11-18,188.05,2024-11-19,202.05,RSI cross up,-7.44,413420.1418999996,219,-3066.0,-7.44
SPLIL.NS,2024-11-18,2024-11-19,58.12,2024-11-28,60.25,RSI cross up,-3.66,410354.1418999996,706,-1503.78,-3.66
ONELIFECAP.NS,2024-11-18,2024-11-19,15.0,2024-12-06,18.74,RSI cross up,-24.93,408850.36189999955,2725,-10191.5,-24.93
INNOVANA.NS,2024-11-18,2024-11-19,469.85,2024-11-21,450.0,RSI cross up,4.22,398658.86189999955,84,1667.4,4.22
MEDICO.NS,2024-11-18,2024-11-19,45.62,2024-12-27,54.2,RSI cross up,-18.81,400326.2618999996,877,-7524.66,-18.81
AXISCADES.NS,2024-11-18,2024-11-19,482.5,2024-12-04,500.15,RSI cross up,-3.66,392801.60189999954,81,-1429.65,-3.66
KILITCH.NS,2024-11-18,2024-11-19,156.4757,2024-12-04,158.9221,RSI cross up,-1.56,391371.9518999995,250,-611.6,-1.56
ELGIRUBCO.NS,2024-11-18,2024-11-19,106.5,2024-12-02,113.8,CE BUY,-6.85,390760.35189999954,366,-2671.8,-6.85
PPAP.NS,2024-11-18,2024-11-19,196.1,2024-11-27,201.25,RSI cross up,-2.63,388088.55189999955,197,-1014.55,-2.63
RUSTOMJEE.NS,2024-11-18,2024-11-19,703.0,2024-11-26,739.0,RSI cross up,-5.12,387074.00189999957,55,-1980.0,-5.12
PARAGMILK.NS,2024-11-18,2024-11-19,202.0,2024-11-21,200.9,RSI cross up,0.54,385094.00189999957,190,209.0,0.54
IXIGO.NS,2024-11-19,2024-11-21,144.95,2024-12-11,145.0,RSI cross up,-0.03,385303.00189999957,265,-13.25,-0.03
CARBORUNIV.NS,2024-11-19,2024-11-21,1405.0,2024-12-02,1437.3,RSI cross up,-2.3,385289.75189999957,27,-872.1,-2.3
CARYSIL.NS,2024-11-19,2024-11-21,756.0,2024-12-02,759.0,RSI cross up,-0.4,384417.6518999996,50,-150.0,-0.4
SETCO.NS,2024-11-21,2024-11-22,10.93,2024-12-04,11.64,RSI cross up,-6.5,384267.6518999996,3515,-2495.65,-6.5
IRISDOREME.NS,2024-11-21,2024-11-22,60.3135,2024-11-28,63.0281,RSI cross up,-4.5,381772.00189999957,632,-1715.63,-4.5
BTML.NS,2024-11-21,2024-11-22,11.25,2024-11-26,11.2,RSI cross up,0.44,380056.3746999996,3378,168.9,0.44
GANGESSECU.NS,2024-11-21,2024-11-22,196.2,2024-11-25,204.45,RSI cross up,-4.2,380225.2746999996,193,-1592.25,-4.2
SDBL.NS,2024-11-21,2024-11-22,102.04,2024-11-29,104.0,RSI cross up,-1.92,378633.0246999996,371,-727.16,-1.92
KIOCL.NS,2024-11-21,2024-11-22,350.45,2024-11-28,365.25,RSI cross up,-4.22,377905.8646999996,107,-1583.6,-4.22
TMB.NS,2024-11-21,2024-11-22,446.7,2024-11-27,448.3,RSI cross up,-0.36,376322.26469999965,84,-134.4,-0.36
LAGNAM.NS,2024-11-21,2024-11-22,111.0,2024-12-03,117.0,RSI cross up,-5.41,376187.8646999996,338,-2028.0,-5.41
SMCGLOBAL.NS,2024-11-21,2024-11-22,71.23,2024-11-25,73.5,RSI cross up,-3.19,374159.8646999996,525,-1191.75,-3.19
BLSE.NS,2024-11-21,2024-11-22,208.99,2024-11-28,214.0,RSI cross up,-2.4,372968.1146999996,178,-891.78,-2.4
GFLLIMITED.NS,2024-11-22,2024-11-25,98.4,2024-11-26,102.3,RSI cross up,-3.96,372076.33469999966,378,-1474.2,-3.96
INOXINDIA.NS,2024-11-22,2024-11-25,1129.0,2024-11-26,1131.0,RSI cross up,-0.18,370602.13469999965,32,-64.0,-0.18
SUPREMEINF.NS,2024-11-22,2024-11-25,120.0,2024-11-27,127.88,RSI cross up,-6.57,370538.13469999965,308,-2427.04,-6.57
KAUSHALYA.NS,2024-11-22,2024-11-25,952.5,2024-11-28,971.2,RSI cross up,-1.96,368111.09469999967,38,-710.6,-1.96
FOCUS.NS,2024-11-25,2024-11-26,115.64,2024-11-28,120.3,RSI cross up,-4.03,367400.4946999997,317,-1477.22,-4.03
LOKESHMACH.NS,2024-11-25,2024-11-26,347.9,2024-11-28,344.5,RSI cross up,0.98,365923.2746999997,105,357.0,0.98
BBTCL.NS,2024-11-25,2024-11-26,217.0,2024-11-27,217.52,RSI cross up,-0.24,366280.2746999997,168,-87.36,-0.24
GLOSTERLTD.NS,2024-11-25,2024-11-26,694.6,2024-11-27,707.35,RSI cross up,-1.84,366192.91469999973,52,-663.0,-1.84
UNIVPHOTO.NS,2024-11-25,2024-11-26,380.0,2024-11-27,384.15,RSI cross up,-1.09,365529.91469999973,96,-398.4,-1.09
MRPL.NS,2024-11-25,2024-11-26,154.84,2024-12-04,156.4,RSI cross up,-1.01,365131.5146999997,235,-366.6,-1.01
DIGJAMLMTD.NS,2024-11-25,2024-11-26,80.65,2024-11-27,82.9,RSI cross up,-2.79,364764.91469999973,452,-1017.0,-2.79
LIBAS.NS,2024-11-25,2024-11-26,16.9,2024-11-29,17.34,RSI cross up,-2.6,363747.91469999973,2152,-946.88,-2.6
JAIPURKURT.NS,2024-11-25,2024-11-26,36.55,2024-11-29,37.4,RSI cross up,-2.33,362801.0346999997,992,-843.2,-2.33
CSBBANK.NS,2024-11-25,2024-11-26,303.0,2024-11-27,305.6,RSI cross up,-0.86,361957.8346999997,119,-309.4,-0.86
DOLPHIN.NS,2024-11-26,2024-11-27,539.0,2024-12-02,535.0,RSI cross up,0.74,361648.4346999997,67,268.0,0.74
PATINTLOG.NS,2024-11-26,2024-11-27,23.27,2024-11-28,24.57,RSI cross up,-5.59,361916.4346999997,1555,-2021.5,-5.59
SSWL.NS,2024-11-26,2024-11-27,205.97,2024-12-04,209.0,RSI cross up,-1.47,359894.9346999997,174,-527.22,-1.47
UCOBANK.NS,2024-11-26,2024-11-27,43.94,2024-11-28,44.32,RSI cross up,-0.86,359367.7146999997,817,-310.46,-0.86
SOMATEX.NS,2024-11-26,2024-11-27,45.62,2024-11-29,60.2,RSI cross up,-31.96,359057.2546999997,787,-11474.46,-31.96
CENTRUM.NS,2024-11-26,2024-11-27,31.59,2024-11-29,32.38,RSI cross up,-2.5,347582.7946999997,1100,-869.0,-2.5
GUJRAFFIA.NS,2024-11-26,2024-11-27,44.01,2024-12-04,48.4,RSI cross up,-9.98,346713.7946999997,787,-3454.93,-9.98
DCMSHRIRAM.NS,2024-11-26,2024-11-27,1161.9,2025-01-01,1144.0,RSI cross up,1.54,343258.8646999997,29,519.1,1.54
NKIND.NS,2024-11-26,2024-11-27,51.88,2024-11-28,53.8,RSI cross up,-3.7,343777.96469999966,662,-1271.04,-3.7
BLBLIMITED.NS,2024-11-27,2024-11-28,19.73,2024-12-04,20.39,RSI cross up,-3.35,342506.9246999997,1735,-1145.1,-3.35
VSSL.NS,2024-11-27,2024-11-28,263.25,2025-01-31,238.0,RSI cross up,9.59,341361.8246999997,129,3257.25,9.59
CHALET.NS,2024-11-27,2024-11-28,884.55,2024-11-29,891.5,RSI cross up,-0.79,344619.0746999997,38,-264.1,-0.79
ASHIANA.NS,2024-11-27,2024-11-28,309.9,2024-11-29,310.75,RSI cross up,-0.27,344354.97469999973,111,-94.35,-0.27
GFLLIMITED.NS,2024-11-27,2024-11-28,98.7,2024-12-03,101.7,RSI cross up,-3.04,344260.62469999975,348,-1044.0,-3.04
SHRIPISTON.NS,2024-11-27,2024-11-28,2071.3,2024-12-02,2170.0,RSI cross up,-4.77,343216.62469999975,16,-1579.2,-4.77
CINEVISTA.NS,2024-11-28,2024-11-29,18.7,2024-12-02,19.93,RSI cross up,-6.58,341637.42469999974,1826,-2245.98,-6.58
MSUMI.NS,2024-11-28,2024-11-29,42.4867,2024-12-11,43.8067,RSI cross up,-3.11,339391.44469999976,798,-1053.36,-3.11
SPARC.NS,2024-11-28,2024-11-29,204.2,2024-12-02,217.77,RSI cross up,-6.65,338338.0846999998,165,-2239.05,-6.65
SHEMAROO.NS,2024-11-28,2024-11-29,168.9,2024-12-04,172.0,RSI cross up,-1.84,336099.0346999998,198,-613.8,-1.84
MONTECARLO.NS,2024-11-28,2024-11-29,823.45,2024-12-02,839.0,RSI cross up,-1.89,335485.2346999998,40,-622.0,-1.89
BAJEL.NS,2024-11-28,2024-11-29,253.15,2024-12-03,258.4,RSI cross up,-2.07,334863.2346999998,132,-693.0,-2.07
SHAREINDIA.NS,2024-11-28,2024-11-29,282.55,2024-12-02,290.0,RSI cross up,-2.64,334170.2346999998,118,-879.1,-2.64
APLAPOLLO.NS,2024-11-28,2024-11-29,1470.0,2024-12-02,1505.7,RSI cross up,-2.43,333291.1346999998,22,-785.4,-2.43
CONTROLPR.NS,2024-11-28,2024-11-29,729.0,2024-12-02,712.0,RSI cross up,2.33,332505.7346999998,45,765.0,2.33
MANGLMCEM.NS,2024-11-28,2024-11-29,854.95,2024-12-02,881.1,RSI cross up,-3.06,333270.7346999998,38,-993.7,-3.06
WONDERLA.NS,2024-11-29,2024-12-02,828.9,2024-12-05,883.95,RSI cross up,-6.64,332277.0346999998,40,-2202.0,-6.64
GNA.NS,2024-11-29,2024-12-02,410.0,2024-12-03,415.25,RSI cross up,-1.28,330075.0346999998,80,-420.0,-1.28
CREDITACC.NS,2024-11-29,2024-12-02,908.95,2024-12-06,938.0,RSI cross up,-3.2,329655.0346999998,36,-1045.8,-3.2
DIGJAMLMTD.NS,2024-11-29,2024-12-02,81.1,2024-12-03,89.36,RSI cross up,-10.18,328609.2346999998,405,-3345.3,-10.18
ANMOL.NS,2024-11-29,2024-12-02,28.98,2024-12-04,29.68,RSI cross up,-2.42,325263.9346999998,1122,-785.4,-2.42
SHALPAINTS.NS,2024-11-29,2024-12-02,105.0,2024-12-03,111.3,RSI cross up,-6.0,324478.5346999998,309,-1946.7,-6.0
SUBEXLTD.NS,2024-11-29,2024-12-02,24.2,2024-12-05,24.86,RSI cross up,-2.73,322531.8346999998,1332,-879.12,-2.73
BCLIND.NS,2024-12-02,2024-12-03,56.12,2024-12-04,56.8,RSI cross up,-1.21,321652.7146999998,573,-389.64,-1.21
SECURKLOUD.NS,2024-12-02,2024-12-03,34.85,2025-01-07,34.0,RSI cross up,2.44,321263.07469999976,921,782.85,2.44
INDGN.NS,2024-12-02,2024-12-03,633.0,2025-01-09,631.05,RSI cross up,0.31,322045.92469999974,50,97.5,0.31
INDOCO.NS,2024-12-02,2024-12-03,349.0,2024-12-09,326.85,RSI cross up,6.35,322143.42469999974,92,2037.8,6.35
MANUGRAPH.NS,2024-12-02,2024-12-03,22.99,2024-12-18,23.99,RSI cross up,-4.35,324181.22469999973,1410,-1410.0,-4.35
ASPINWALL.NS,2024-12-02,2024-12-03,278.3,2024-12-04,289.1,RSI cross up,-3.88,322771.22469999973,115,-1242.0,-3.88
LANCORHOL.NS,2024-12-02,2024-12-03,39.17,2024-12-06,39.0,RSI cross up,0.43,321529.22469999973,820,139.4,0.43
CSBBANK.NS,2024-12-02,2024-12-03,304.05,2024-12-04,306.8,RSI cross up,-0.9,321668.62469999975,105,-288.75,-0.9
CHALET.NS,2024-12-02,2024-12-03,887.4,2024-12-04,889.95,RSI cross up,-0.29,321379.87469999975,36,-91.8,-0.29
JTLIND.NS,2024-12-02,2024-12-03,99.5,2024-12-06,102.54,RSI cross up,-3.06,321288.07469999976,322,-978.88,-3.06
JAYNECOIND.NS,2024-12-03,2024-12-04,42.71,2024-12-05,43.35,RSI cross up,-1.5,320309.19469999976,749,-479.36,-1.5
KHADIM.NS,2024-12-03,2024-12-04,390.95,2024-12-05,401.0,RSI cross up,-2.57,319829.8346999998,81,-814.05,-2.57
PAKKA.NS,2024-12-03,2024-12-04,310.5,2024-12-05,318.05,RSI cross up,-2.43,319015.7846999998,102,-770.1,-2.43
ABMINTLLTD.NS,2024-12-03,2024-12-04,70.87,2024-12-16,73.72,RSI cross up,-4.02,318245.6846999998,449,-1279.65,-4.02
CARBORUNIV.NS,2024-12-03,2024-12-04,1423.9,2025-03-11,950.5,CE BUY,33.25,316966.0346999998,22,10414.8,33.25
AVONMORE.NS,2024-12-03,2024-12-04,16.8326,2024-12-05,17.7116,RSI cross up,-5.22,327380.8346999998,1944,-1708.78,-5.22
JOCIL.NS,2024-12-03,2024-12-04,203.85,2024-12-13,209.0,RSI cross up,-2.53,325672.05869999976,159,-818.85,-2.53
PAR.NS,2024-12-03,2024-12-04,241.0,2025-04-21,99.0,CE BUY,58.92,324853.2086999998,134,19028.0,58.92
TIMKEN.NS,2024-12-04,2024-12-05,3414.8501,2025-03-20,2700.0,RSI cross up,20.93,343881.2086999998,10,7148.5,20.93
TATASTEEL.NS,2024-12-04,2024-12-05,146.5,2024-12-06,147.5,RSI cross up,-0.68,351029.7096999998,239,-239.0,-0.68
MODTHREAD.NS,2024-12-04,2024-12-05,53.57,2024-12-30,51.3,RSI cross up,4.24,350790.7096999998,654,1484.58,4.24
TOTAL.NS,2024-12-04,2024-12-05,78.0,2024-12-12,83.0,RSI cross up,-6.41,352275.2896999998,451,-2255.0,-6.41
BIOFILCHEM.NS,2024-12-04,2024-12-05,65.58,2025-04-16,44.9,RSI cross up,31.53,350020.2896999998,533,11022.44,31.53
KOHINOOR.NS,2024-12-04,2024-12-05,41.99,2024-12-09,42.99,RSI cross up,-2.38,361042.7296999998,859,-859.0,-2.38
CGPOWER.NS,2024-12-04,2024-12-05,755.55,2024-12-06,773.95,RSI cross up,-2.44,360183.7296999998,47,-864.8,-2.44
XCHANGING.NS,2024-12-04,2024-12-05,112.0,2024-12-06,112.6,RSI cross up,-0.54,359318.9296999998,320,-192.0,-0.54
PREMIERPOL.NS,2024-12-04,2024-12-05,61.97,2024-12-10,63.0,RSI cross up,-1.66,359126.9296999998,579,-596.37,-1.66
RELCHEMQ.NS,2024-12-04,2024-12-05,224.0,2024-12-11,222.81,RSI cross up,0.53,358530.5596999998,160,190.4,0.53
AVTNPL.NS,2024-12-05,2024-12-06,80.0,2024-12-11,81.85,RSI cross up,-2.31,358720.95969999983,448,-828.8,-2.31
CCHHL.NS,2024-12-05,2024-12-06,22.0,2024-12-09,22.32,RSI cross up,-1.45,357892.15969999984,1626,-520.32,-1.45
KIRLOSIND.NS,2024-12-05,2024-12-06,4762.5,2024-12-11,4880.0,RSI cross up,-2.47,357371.83969999984,7,-822.5,-2.47
XELPMOC.NS,2024-12-05,2024-12-06,135.99,2024-12-09,129.5,RSI cross up,4.77,356549.33969999984,262,1700.38,4.77
GOLDENTOBC.NS,2024-12-05,2024-12-06,39.2,2024-12-09,39.01,RSI cross up,0.48,358249.71969999984,913,173.47,0.48
RSYSTEMS.NS,2024-12-05,2024-12-06,499.05,2024-12-18,516.0,RSI cross up,-3.4,358423.1896999999,71,-1203.45,-3.4
CYBERMEDIA.NS,2024-12-05,2024-12-06,27.67,2025-01-16,26.8,RSI cross up,3.14,357219.73969999986,1291,1123.17,3.14
JAGRAN.NS,2024-12-05,2024-12-06,87.0,2024-12-09,89.8,RSI cross up,-3.22,358342.90969999984,411,-1150.8,-3.22
GOCLCORP.NS,2024-12-05,2024-12-06,405.0,2024-12-09,408.0,RSI cross up,-0.74,357192.10969999986,88,-264.0,-0.74
MOLDTECH.NS,2024-12-05,2024-12-06,210.5,2024-12-10,218.4,RSI cross up,-3.75,356928.10969999986,169,-1335.1,-3.75
SALSTEEL.NS,2024-12-06,2024-12-09,25.15,2025-02-10,23.3,RSI cross up,7.36,355593.0096999999,1413,2614.05,7.36
BVCL.NS,2024-12-06,2024-12-09,53.0,2025-03-24,41.09,RSI cross up,22.47,358207.05969999987,675,8039.25,22.47
JAYNECOIND.NS,2024-12-06,2024-12-09,42.99,2024-12-10,42.5,RSI cross up,1.14,366246.30969999987,851,416.99,1.14
PNBGILTS.NS,2024-12-06,2024-12-09,120.7,2024-12-12,122.5,RSI cross up,-1.49,366663.29969999986,303,-545.4,-1.49
JTEKTINDIA.NS,2024-12-06,2024-12-09,169.0,2024-12-11,171.95,RSI cross up,-1.75,366117.89969999983,216,-637.2,-1.75
MOLDTKPAC.NS,2024-12-06,2024-12-09,692.0,2024-12-11,768.0,RSI cross up,-10.98,365480.6996999998,52,-3952.0,-10.98
MITCON.NS,2024-12-06,2024-12-09,117.25,2025-04-23,76.77,RSI cross up,34.52,361528.6996999998,308,12467.84,34.52
TARACHAND.NS,2024-12-06,2024-12-09,80.7,2025-02-20,56.4,RSI cross up,30.11,373996.53969999985,463,11250.9,30.11
BEARDSELL.NS,2024-12-06,2024-12-09,41.9,2024-12-10,41.65,RSI cross up,0.6,385247.4396999999,919,229.75,0.6
AEGISLOG.NS,2024-12-06,2024-12-09,805.0,2024-12-23,840.0,RSI cross up,-4.35,385477.1896999999,47,-1645.0,-4.35
JSFB.NS,2024-12-09,2024-12-10,431.55,2025-01-03,415.2,RSI cross up,3.79,383832.1896999999,88,1438.8,3.79
ICEMAKE.NS,2024-12-09,2024-12-10,841.75,2024-12-12,855.0,RSI cross up,-1.57,385270.98969999986,45,-596.25,-1.57
NUVAMA.NS,2024-12-09,2024-12-10,1392.0,2024-12-11,1483.6,RSI cross up,-6.58,384674.73969999986,27,-2473.2,-6.58
LANCORHOL.NS,2024-12-09,2024-12-10,39.34,2024-12-12,39.99,RSI cross up,-1.65,382201.53969999985,971,-631.15,-1.65
SAHYADRI.NS,2024-12-09,2024-12-10,320.0,2024-12-12,337.4,RSI cross up,-5.44,381570.3896999998,119,-2070.6,-5.44
INTLCONV.NS,2024-12-09,2024-12-10,85.77,2024-12-12,93.1,RSI cross up,-8.55,379499.78969999985,442,-3239.86,-8.55
RAMAPHO.NS,2024-12-09,2024-12-10,104.25,2025-01-06,105.0,RSI cross up,-0.72,376259.92969999986,360,-270.0,-0.72
ADROITINFO.NS,2024-12-09,2024-12-10,21.54,2024-12-11,21.52,RSI cross up,0.09,375989.92969999986,1745,34.9,0.09
COMPUSOFT.NS,2024-12-09,2024-12-10,28.8,2024-12-11,31.4,RSI cross up,-9.03,376024.8296999999,1305,-3393.0,-9.03
SHANTI.NS,2024-12-09,2024-12-10,16.33,2024-12-27,16.48,RSI cross up,-0.92,372631.8296999999,2281,-342.15,-0.92
HINDZINC.NS,2024-12-10,2024-12-11,499.9,2024-12-12,510.85,RSI cross up,-2.19,372289.67969999986,74,-810.3,-2.19
ONMOBILE.NS,2024-12-10,2024-12-11,79.36,2024-12-12,80.1,RSI cross up,-0.93,371479.3796999999,468,-346.32,-0.93
KOHINOOR.NS,2024-12-10,2024-12-11,41.3,2024-12-12,42.02,RSI cross up,-1.74,371133.05969999987,898,-646.56,-1.74
SIMBHALS.NS,2024-12-10,2024-12-11,22.95,2024-12-12,23.27,RSI cross up,-1.39,370486.49969999987,1614,-516.48,-1.39
ALLCARGO.NS,2024-12-10,2024-12-11,54.11,2024-12-12,55.49,RSI cross up,-2.55,369970.0196999999,683,-942.54,-2.55
ASTEC.NS,2024-12-10,2024-12-11,1083.2,2025-01-06,1219.9,RSI cross up,-12.62,369027.4796999999,34,-4647.8,-12.62
FORCEMOT.NS,2024-12-10,2024-12-11,6699.8999,2024-12-17,6772.3501,RSI cross up,-1.08,364379.6796999999,5,-362.25,-1.08
ASIANENE.NS,2024-12-10,2024-12-11,346.95,2024-12-12,391.0,RSI cross up,-12.7,364017.42869999993,104,-4581.2,-12.7
JYOTISTRUC.NS,2024-12-10,2024-12-11,32.5,2024-12-12,34.3,RSI cross up,-5.54,359436.2286999999,1105,-1989.0,-5.54
BCLIND.NS,2024-12-10,2024-12-11,55.38,2025-01-21,51.69,RSI cross up,6.66,357447.2286999999,645,2380.05,6.66
AGROPHOS.NS,2024-12-11,2024-12-12,42.6,2024-12-24,43.6,RSI cross up,-2.35,359827.2786999999,844,-844.0,-2.35
SHEMAROO.NS,2024-12-11,2024-12-12,171.5,2024-12-13,173.5,RSI cross up,-1.17,358983.2786999999,209,-418.0,-1.17
GOCLCORP.NS,2024-12-11,2024-12-12,400.9,2025-01-03,392.65,RSI cross up,2.06,358565.2786999999,89,734.25,2.06
TAKE.NS,2024-12-11,2024-12-12,17.16,2024-12-13,17.24,RSI cross up,-0.47,359299.5286999999,2093,-167.44,-0.47
KARMAENG.NS,2024-12-11,2024-12-12,71.29,2025-01-03,73.0,RSI cross up,-2.4,359132.0886999999,503,-860.13,-2.4
ASMS.NS,2024-12-11,2024-12-12,19.85,2025-01-06,22.12,RSI cross up,-11.44,358271.9586999999,1804,-4095.08,-11.44
DOLATALGO.NS,2024-12-11,2024-12-12,135.0,2025-03-20,86.0,RSI cross up,36.3,354176.8786999999,262,12838.0,36.3
MANKIND.NS,2024-12-11,2024-12-12,2625.55,2024-12-17,2735.0,RSI cross up,-4.17,367014.8786999999,13,-1422.85,-4.17
MOKSH.NS,2024-12-11,2024-12-12,20.2644,2024-12-23,20.8,RSI cross up,-2.64,365592.0286999999,1804,-966.22,-2.64
ATALREAL.NS,2024-12-11,2024-12-12,11.83,2024-12-13,12.35,RSI cross up,-4.4,364625.8062999999,3082,-1602.64,-4.4
BEARDSELL.NS,2024-12-12,2024-12-13,41.35,2025-01-02,41.1,RSI cross up,0.6,363023.16629999987,877,219.25,0.6
KOTARISUG.NS,2024-12-12,2024-12-13,50.18,2025-01-17,44.5,RSI cross up,11.32,363242.41629999987,723,4106.64,11.32
LAXMICOT.NS,2024-12-12,2024-12-13,32.5,2025-03-20,26.36,RSI cross up,18.89,367349.0562999999,1130,6938.2,18.89
CREDITACC.NS,2024-12-12,2024-12-13,893.0,2024-12-16,900.0,RSI cross up,-0.78,374287.2562999999,41,-287.0,-0.78
TATACHEM.NS,2024-12-12,2024-12-13,1100.3,2025-03-20,840.0,CE BUY,23.66,374000.2562999999,33,8589.9,23.66
AUTOAXLES.NS,2024-12-12,2024-12-13,1807.6,2024-12-17,1824.6,RSI cross up,-0.94,382590.1562999999,21,-357.0,-0.94
RAMCOIND.NS,2024-12-12,2024-12-13,286.05,2024-12-16,294.05,RSI cross up,-2.8,382233.1562999999,133,-1064.0,-2.8
BAJAJELEC.NS,2024-12-12,2024-12-13,816.1,2024-12-17,820.0,CE BUY,-0.48,381169.1562999999,46,-179.4,-0.48
INTENTECH.NS,2024-12-12,2024-12-13,140.99,2024-12-16,146.01,RSI cross up,-3.56,380989.7562999999,270,-1355.4,-3.56
AIROLAM.NS,2024-12-12,2024-12-13,120.01,2024-12-16,139.6,RSI cross up,-16.32,379634.35629999987,316,-6190.44,-16.32
MOLDTKPAC.NS,2024-12-13,2024-12-16,688.95,2024-12-26,685.0,RSI cross up,0.57,373443.91629999987,54,213.3,0.57
LIBAS.NS,2024-12-13,2024-12-16,16.85,2025-04-02,12.5,RSI cross up,25.82,373657.21629999985,2217,9643.95,25.82
TGBHOTELS.NS,2024-12-13,2024-12-16,14.85,2024-12-17,15.25,RSI cross up,-2.69,383301.16629999987,2581,-1032.4,-2.69
ESAFSFB.NS,2024-12-13,2024-12-16,40.48,2024-12-31,39.5,RSI cross up,2.42,382268.76629999984,944,925.12,2.42
KKCL.NS,2024-12-13,2024-12-16,611.65,2024-12-17,636.0,RSI cross up,-3.98,383193.88629999984,62,-1509.7,-3.98
